theta,F0
0.2617993877991494,0.002104393860791275
0.7853981633974483,0.002312915992056371
1.308996938995747,0.002815791106670405
1.832595714594046,0.0038649357735068774
2.356194490192345,0.006190074367880949
2.879793265790644,0.013764266220847027
